cohort,cohort_label,is_clinical,rule,partition,partition_key,model_class,is_published_class,seed,spec_id,n_test,n_levels_admissible,partition_sd_ratio,min_level_lp_sd,max_level_lp_sd,min_level_lp_mean,max_level_lp_mean,level_lp_mean_spread,implied_auroc_min_gaussian,implied_auroc_max_gaussian,implied_casemix_gap_gaussian,implied_auroc_min_empirical,implied_auroc_max_empirical,implied_casemix_gap_empirical,observed_auc_gap
brfss2024,BRFSS 2024,True,m30,income,brfss2024|income,hgb_deep,False,43,hgb_deep|s43,8978,7,1.1871705733859088,1.4735455641343493,1.7493499322836379,-2.6227983649748485,-1.504615282931628,1.1181830820432206,0.8147290364064497,0.8538771811694056,0.039148144762955916,0.7836852087335119,0.8084777885722199,0.024792579838707973,0.11677708366894934
brfss2024,BRFSS 2024,True,m30,health_plan,brfss2024|health_plan,hgb_deep,False,43,hgb_deep|s43,8978,2,1.0628261447544731,1.5575209031149782,1.6553739368321976,-2.706156040096842,-1.8557742838101428,0.8503817562866991,0.8271683423271786,0.8453174218514604,0.018149079524281797,0.7938431003690143,0.8105348967988959,0.01669179642988161,0.09689279170338627
brfss2024,BRFSS 2024,True,ev10,age_group,brfss2024|age_group,hgb_deep,False,43,hgb_deep|s43,8978,4,1.6269149041565478,1.0141805675521156,1.6499854808564833,-4.178425227745323,-1.1886593209918577,2.9897659067534654,0.7448810759391375,0.858933604572512,0.11405252863337445,0.744969268744806,0.8603989663268399,0.11542969758203392,0.03388743850994225
brfss2024,BRFSS 2024,True,ev10,sex,brfss2024|sex,hgb_deep,False,43,hgb_deep|s43,8978,2,1.1288067432021196,1.4132581320554423,1.5952953093494149,-2.310719376225665,-1.4533729994616498,0.8573463767640153,0.8068582464491447,0.8352184814353729,0.028360234986228194,0.7721882577774714,0.8030329377142333,0.030844679936761987,0.008073144803730004
brfss2024,BRFSS 2024,True,ev10,race,brfss2024|race,hgb_deep,False,43,hgb_deep|s43,8978,7,1.2605794956941117,1.4368309155330385,1.8112395909003465,-2.805729157529825,-1.696720135462796,1.109009022067029,0.8133991637556084,0.8613579094260315,0.04795874567042313,0.7885116803547143,0.8349173010586008,0.04640562070388654,0.03867439037333997
brfss2024,BRFSS 2024,True,ev10,income,brfss2024|income,hgb_deep,False,43,hgb_deep|s43,8978,7,1.1871705733859088,1.4735455641343493,1.7493499322836379,-2.6227983649748485,-1.504615282931628,1.1181830820432206,0.8147290364064497,0.8538771811694056,0.039148144762955916,0.7836852087335119,0.8084777885722199,0.024792579838707973,0.11677708366894934
brfss2024,BRFSS 2024,True,ev10,health_plan,brfss2024|health_plan,hgb_deep,False,43,hgb_deep|s43,8978,2,1.0628261447544731,1.5575209031149782,1.6553739368321976,-2.706156040096842,-1.8557742838101428,0.8503817562866991,0.8271683423271786,0.8453174218514604,0.018149079524281797,0.7938431003690143,0.8105348967988959,0.01669179642988161,0.09689279170338627
brfss2024,BRFSS 2024,True,m30,age_group,brfss2024|age_group,hgb_deep,False,44,hgb_deep|s44,8978,5,1.5761949542883005,0.9968445113309441,1.5712212889698207,-5.090333660641209,-1.1585091373030805,3.931824523338128,0.7416626957417938,0.8487482621291991,0.1070855663874053,0.7448919193151986,0.8843246367412373,0.1394327174260387,0.23727240212645362
brfss2024,BRFSS 2024,True,m30,sex,brfss2024|sex,hgb_deep,False,44,hgb_deep|s44,8978,2,1.1014178972268138,1.3701354362348457,1.5090916910937269,-2.234199589248386,-1.4156870238097798,0.8185125654386061,0.8009904554479345,0.8246944891321717,0.023704033684237236,0.7721688039524649,0.7960989051975681,0.023930101245103197,0.04884161640580709
brfss2024,BRFSS 2024,True,m30,race,brfss2024|race,hgb_deep,False,44,hgb_deep|s44,8978,8,1.2825009965854173,1.356444529729941,1.739641461191487,-2.560407473404228,-1.4139734514463451,1.1464340219578828,0.8028573838324085,0.8495601535241519,0.04670276969174347,0.7855150664103843,0.8244641110946691,0.03894904468428484,0.10971805451362837
brfss2024,BRFSS 2024,True,m30,income,brfss2024|income,hgb_deep,False,44,hgb_deep|s44,8978,7,1.2570149550386367,1.3865050335987958,1.7428575624700338,-2.540039644759705,-1.4463214716543602,1.0937181731053447,0.803345947530175,0.8524758793913276,0.049129931861152665,0.7820441669566385,0.8195967078288761,0.03755254087223758,0.04969734916818325
brfss2024,BRFSS 2024,True,m30,health_plan,brfss2024|health_plan,hgb_deep,False,44,hgb_deep|s44,8978,2,1.0247809970464872,1.4872753540640986,1.5241315202204742,-2.8008428269985606,-1.7908046248316536,1.010038202166907,0.8184511412760803,0.8316315311872791,0.013180389911198742,0.7902314032241122,0.8074140531451777,0.01718264992106544,0.008412372081909258
brfss2024,BRFSS 2024,True,ev10,age_group,brfss2024|age_group,hgb_deep,False,44,hgb_deep|s44,8978,4,1.5761949542883005,0.9968445113309441,1.5712212889698207,-4.047954304179874,-1.1585091373030805,2.8894451668767935,0.7416626957417938,0.8487482621291991,0.1070855663874053,0.7448919193151986,0.8627673718767113,0.11787545256151266,0.07922020528115348
brfss2024,BRFSS 2024,True,ev10,sex,brfss2024|sex,hgb_deep,False,44,hgb_deep|s44,8978,2,1.1014178972268138,1.3701354362348457,1.5090916910937269,-2.234199589248386,-1.4156870238097798,0.8185125654386061,0.8009904554479345,0.8246944891321717,0.023704033684237236,0.7721688039524649,0.7960989051975681,0.023930101245103197,0.04884161640580709
brfss2024,BRFSS 2024,True,ev10,race,brfss2024|race,hgb_deep,False,44,hgb_deep|s44,8978,8,1.2825009965854173,1.356444529729941,1.739641461191487,-2.560407473404228,-1.4139734514463451,1.1464340219578828,0.8028573838324085,0.8495601535241519,0.04670276969174347,0.7855150664103843,0.8244641110946691,0.03894904468428484,0.10971805451362837
brfss2024,BRFSS 2024,True,ev10,income,brfss2024|income,hgb_deep,False,44,hgb_deep|s44,8978,7,1.2570149550386367,1.3865050335987958,1.7428575624700338,-2.540039644759705,-1.4463214716543602,1.0937181731053447,0.803345947530175,0.8524758793913276,0.049129931861152665,0.7820441669566385,0.8195967078288761,0.03755254087223758,0.04969734916818325
brfss2024,BRFSS 2024,True,ev10,health_plan,brfss2024|health_plan,hgb_deep,False,44,hgb_deep|s44,8978,2,1.0247809970464872,1.4872753540640986,1.5241315202204742,-2.8008428269985606,-1.7908046248316536,1.010038202166907,0.8184511412760803,0.8316315311872791,0.013180389911198742,0.7902314032241122,0.8074140531451777,0.01718264992106544,0.008412372081909258
brfss2024,BRFSS 2024,True,m30,age_group,brfss2024|age_group,hgb_deep,False,45,hgb_deep|s45,8978,5,1.7909735886996971,0.992489898006389,1.7775231943806988,-6.367264161331876,-1.1663633549858416,5.200900806346034,0.7409155022123909,0.8881915803219178,0.14727607810952692,0.7427529270082507,0.9403636282284853,0.1976107012202346,0.12938992181166808
brfss2024,BRFSS 2024,True,m30,sex,brfss2024|sex,hgb_deep,False,45,hgb_deep|s45,8978,2,1.1125464843374173,1.4883497955525615,1.655858332506316,-2.2917339303469837,-1.4730847401983738,0.8186491901486099,0.816309845711175,0.8415180891561604,0.0252082434449854,0.7715483410435743,0.8011431034154879,0.029594762371913608,0.029070350526220312
brfss2024,BRFSS 2024,True,m30,race,brfss2024|race,hgb_deep,False,45,hgb_deep|s45,8978,8,1.2640774097875844,1.5485684004428666,1.9575103325107217,-2.693149130573673,-1.761210148944555,0.9319389816291177,0.8254197344254782,0.8673098342159995,0.041890099790521274,0.7852482850250857,0.8335466589509681,0.04829837392588243,0.12215320115909478
brfss2024,BRFSS 2024,True,m30,income,brfss2024|income,hgb_deep,False,45,hgb_deep|s45,8978,7,1.1842812698162808,1.4841077297918626,1.7576009867820648,-2.724618508239599,-1.4904650790766574,1.2341534291629415,0.816345342718114,0.8529578218276421,0.03661247910952814,0.7811953924893442,0.809106872231552,0.027911479742207757,0.054408086646158815
brfss2024,BRFSS 2024,True,m30,health_plan,brfss2024|health_plan,hgb_deep,False,45,hgb_deep|s45,8978,2,1.0292486129570115,1.616408207126872,1.6636859051576627,-2.9162987289938265,-1.852577712157649,1.0637210168361775,0.8336511622626963,0.8482188876058143,0.01456772534311801,0.7915328984439811,0.8224198471885653,0.030886948744584197,0.05542076823749886
brfss2024,BRFSS 2024,True,ev10,age_group,brfss2024|age_group,hgb_deep,False,45,hgb_deep|s45,8978,4,1.5981586249465296,0.992489898006389,1.586156290671212,-4.115308992859562,-1.1663633549858416,2.9489456378737207,0.7409155022123909,0.851103184397793,0.11018768218540209,0.7427529270082507,0.857258760753079,0.11450583374482837,0.11264642012029935
brfss2024,BRFSS 2024,True,ev10,sex,brfss2024|sex,hgb_deep,False,45,hgb_deep|s45,8978,2,1.1125464843374173,1.4883497955525615,1.655858332506316,-2.2917339303469837,-1.4730847401983738,0.8186491901486099,0.816309845711175,0.8415180891561604,0.0252082434449854,0.7715483410435743,0.8011431034154879,0.029594762371913608,0.029070350526220312
brfss2024,BRFSS 2024,True,ev10,race,brfss2024|race,hgb_deep,False,45,hgb_deep|s45,8978,8,1.2640774097875844,1.5485684004428666,1.9575103325107217,-2.693149130573673,-1.761210148944555,0.9319389816291177,0.8254197344254782,0.8673098342159995,0.041890099790521274,0.7852482850250857,0.8335466589509681,0.04829837392588243,0.12215320115909478
brfss2024,BRFSS 2024,True,ev10,income,brfss2024|income,hgb_deep,False,45,hgb_deep|s45,8978,7,1.1842812698162808,1.4841077297918626,1.7576009867820648,-2.724618508239599,-1.4904650790766574,1.2341534291629415,0.816345342718114,0.8529578218276421,0.03661247910952814,0.7811953924893442,0.809106872231552,0.027911479742207757,0.054408086646158815
brfss2024,BRFSS 2024,True,ev10,health_plan,brfss2024|health_plan,hgb_deep,False,45,hgb_deep|s45,8978,2,1.0292486129570115,1.616408207126872,1.6636859051576627,-2.9162987289938265,-1.852577712157649,1.0637210168361775,0.8336511622626963,0.8482188876058143,0.01456772534311801,0.7915328984439811,0.8224198471885653,0.030886948744584197,0.05542076823749886
brfss2024,BRFSS 2024,True,m30,age_group,brfss2024|age_group,hgb_deep,False,46,hgb_deep|s46,8978,6,1.572613725428555,1.0049032339159065,1.5803246183836965,-5.289143214089902,-1.1734920519693794,4.115651162120523,0.7431672661771174,0.8509068446178991,0.10773957844078175,0.7442742804990959,0.8865607826873828,0.14228650218828687,0.20333951762523206
brfss2024,BRFSS 2024,True,m30,sex,brfss2024|sex,hgb_deep,False,46,hgb_deep|s46,8978,2,1.1035347384498828,1.4160557917956114,1.5626667578296116,-2.299576897819086,-1.4553143682645144,0.8442625295545714,0.8072289109512973,0.8314815278931995,0.024252616941902172,0.7753709617246562,0.7998385410088957,0.024467579284239482,0.009872591418175758
brfss2024,BRFSS 2024,True,m30,race,brfss2024|race,hgb_deep,False,46,hgb_deep|s46,8978,8,1.499116708986483,1.3328100920392991,1.9980378788819255,-2.8688512344025137,-1.7415940662569869,1.1272571681455268,0.8018133742129445,0.8773156380749222,0.07550226386197767,0.7690951016015534,0.8406657757139111,0.07157067411235774,0.18492307692307708
brfss2024,BRFSS 2024,True,m30,income,brfss2024|income,hgb_deep,False,46,hgb_deep|s46,8978,7,1.1695940212914842,1.4142196802580635,1.6540628828225854,-2.5814895697499365,-1.4639293465837353,1.1175602231662012,0.8076105755341616,0.8439949853573488,0.03638440982318725,0.7845688890957423,0.805211670519608,0.020642781423865664,0.10195903439687926
brfss2024,BRFSS 2024,True,m30,health_plan,brfss2024|health_plan,hgb_deep,False,46,hgb_deep|s46,8978,2,1.1007340041033373,1.4030762047181886,1.5444136888815656,-2.804716387252432,-1.8447040250774622,0.9600123621749697,0.816429870333871,0.8255868636733441,0.009156993339473063,0.7933559561266924,0.811728851119085,0.018372894992392586,0.030704785230037834
brfss2024,BRFSS 2024,True,ev10,age_group,brfss2024|age_group,hgb_deep,False,46,hgb_deep|s46,8978,4,1.572613725428555,1.0049032339159065,1.5803246183836965,-4.173060948208694,-1.1734920519693794,2.9995688962393148,0.7431672661771174,0.8509068446178991,0.10773957844078175,0.7442742804990959,0.8454570216151565,0.10118274111606052,0.06077836124993852
brfss2024,BRFSS 2024,True,ev10,sex,brfss2024|sex,hgb_deep,False,46,hgb_deep|s46,8978,2,1.1035347384498828,1.4160557917956114,1.5626667578296116,-2.299576897819086,-1.4553143682645144,0.8442625295545714,0.8072289109512973,0.8314815278931995,0.024252616941902172,0.7753709617246562,0.7998385410088957,0.024467579284239482,0.009872591418175758
brfss2024,BRFSS 2024,True,ev10,race,brfss2024|race,hgb_deep,False,46,hgb_deep|s46,8978,8,1.499116708986483,1.3328100920392991,1.9980378788819255,-2.8688512344025137,-1.7415940662569869,1.1272571681455268,0.8018133742129445,0.8773156380749222,0.07550226386197767,0.7690951016015534,0.8406657757139111,0.07157067411235774,0.18492307692307708
brfss2024,BRFSS 2024,True,ev10,income,brfss2024|income,hgb_deep,False,46,hgb_deep|s46,8978,7,1.1695940212914842,1.4142196802580635,1.6540628828225854,-2.5814895697499365,-1.4639293465837353,1.1175602231662012,0.8076105755341616,0.8439949853573488,0.03638440982318725,0.7845688890957423,0.805211670519608,0.020642781423865664,0.10195903439687926
brfss2024,BRFSS 2024,True,ev10,health_plan,brfss2024|health_plan,hgb_deep,False,46,hgb_deep|s46,8978,2,1.1007340041033373,1.4030762047181886,1.5444136888815656,-2.804716387252432,-1.8447040250774622,0.9600123621749697,0.816429870333871,0.8255868636733441,0.009156993339473063,0.7933559561266924,0.811728851119085,0.018372894992392586,0.030704785230037834
brfss2024,BRFSS 2024,True,m30,age_group,brfss2024|age_group,hgb_deep,False,47,hgb_deep|s47,8978,6,1.6144059862936133,1.011237481751794,1.6325478441045747,-5.262159672160513,-1.2082172560586262,4.053942416101886,0.7444483036900553,0.8649480492040347,0.12049974551397935,0.7445943369803334,0.8912551065739471,0.14666076959361374,0.1657650455306081
brfss2024,BRFSS 2024,True,m30,sex,brfss2024|sex,hgb_deep,False,47,hgb_deep|s47,8978,2,1.1010566048835178,1.3783542584822326,1.5176460601711856,-2.2597508267701136,-1.427429388061127,0.8323214387089866,0.802153021674832,0.8259295899743975,0.023776568299565426,0.7723621585684268,0.7955115893088871,0.023149430740460275,0.018301656019263035
brfss2024,BRFSS 2024,True,m30,race,brfss2024|race,hgb_deep,False,47,hgb_deep|s47,8978,8,1.263005065975212,1.4374493117514944,1.815505762824719,-2.6253002685103444,-1.6237816828058922,1.0015185857044522,0.8134005297765146,0.8600067726360172,0.046606242859502656,0.7667612655669862,0.8247321390373756,0.05797087347038943,0.19558328381857792
brfss2024,BRFSS 2024,True,m30,income,brfss2024|income,hgb_deep,False,47,hgb_deep|s47,8978,7,1.2810967562565228,1.3650617478498686,1.748776177260326,-2.582064908520969,-1.4885962315148866,1.0934686770060824,0.8014689297798427,0.8534366358614685,0.05196770608162571,0.7785463190394395,0.8220523974040534,0.043506078364613954,0.08110987309917028
brfss2024,BRFSS 2024,True,m30,health_plan,brfss2024|health_plan,hgb_deep,False,47,hgb_deep|s47,8978,2,1.121817340690946,1.4973528016341098,1.6797563380053147,-2.803285253801648,-1.824345716302504,0.9789395374991439,0.8199183284642779,0.8487658089720925,0.028847480507814605,0.7906395389913893,0.8339796555508834,0.0433401165594941,0.1104366452732326
brfss2024,BRFSS 2024,True,ev10,age_group,brfss2024|age_group,hgb_deep,False,47,hgb_deep|s47,8978,5,1.6144059862936133,1.011237481751794,1.6325478441045747,-5.206455971005193,-1.2082172560586262,3.9982387149465666,0.7444483036900553,0.8649480492040347,0.12049974551397935,0.7445943369803334,0.8912551065739471,0.14666076959361374,0.1657650455306081
brfss2024,BRFSS 2024,True,ev10,sex,brfss2024|sex,hgb_deep,False,47,hgb_deep|s47,8978,2,1.1010566048835178,1.3783542584822326,1.5176460601711856,-2.2597508267701136,-1.427429388061127,0.8323214387089866,0.802153021674832,0.8259295899743975,0.023776568299565426,0.7723621585684268,0.7955115893088871,0.023149430740460275,0.018301656019263035
brfss2024,BRFSS 2024,True,ev10,race,brfss2024|race,hgb_deep,False,47,hgb_deep|s47,8978,8,1.263005065975212,1.4374493117514944,1.815505762824719,-2.6253002685103444,-1.6237816828058922,1.0015185857044522,0.8134005297765146,0.8600067726360172,0.046606242859502656,0.7667612655669862,0.8247321390373756,0.05797087347038943,0.19558328381857792
brfss2024,BRFSS 2024,True,ev10,income,brfss2024|income,hgb_deep,False,47,hgb_deep|s47,8978,7,1.2810967562565228,1.3650617478498686,1.748776177260326,-2.582064908520969,-1.4885962315148866,1.0934686770060824,0.8014689297798427,0.8534366358614685,0.05196770608162571,0.7785463190394395,0.8220523974040534,0.043506078364613954,0.08110987309917028
brfss2024,BRFSS 2024,True,ev10,health_plan,brfss2024|health_plan,hgb_deep,False,47,hgb_deep|s47,8978,2,1.121817340690946,1.4973528016341098,1.6797563380053147,-2.803285253801648,-1.824345716302504,0.9789395374991439,0.8199183284642779,0.8487658089720925,0.028847480507814605,0.7906395389913893,0.8339796555508834,0.0433401165594941,0.1104366452732326
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,published,False,,published,5423,4,1.3480698335769468,1.1431053556709363,1.5409858465802355,-5.147932738571648,-1.760683106386107,3.387249632185541,0.7698877061837534,0.8392248068314234,0.06933710064767007,0.7637508978723423,0.860214414455059,0.09646351658271668,0.1280132462576684
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,published,False,,published,5423,2,1.02175560948272,1.8589461255469764,1.899388631503792,-3.126044283424763,-3.056285687200333,0.06975859622443004,0.8687086335194042,0.87139844354438,0.002689810024975814,0.8493348617736527,0.8511505150735612,0.001815653299908515,0.018805113976991583
nhis2023,NHIS 2023,True,m30,race,nhis2023|race,published,False,,published,5423,7,1.1856833348739897,1.802743193019001,2.1374825610201538,-4.0993963934399575,-2.66390067974571,1.4354957136942477,0.8623054711438801,0.8872234594261362,0.02491798828225611,0.83858689316469,0.8881240952506517,0.049537202085961685,0.12900378310214355
