row_type,family,geometry,sd_ratio,equalize_prevalence,lp_dist,n,prevalence,n_levels,scales,unfair_w,miscal_slope,miscal_intercept,true_auc_by_level,oracle_auc_by_level,prevalence_by_level,true_auc_gap,true_max_excess_auc,prevalence_ratio,rule,method,is_one_of_the_five,n_sims,n_perm,alpha,seed,geometry_seed_word,pythonhashseed,n_evaluable,n_flag,flag_rate,flag_rate_mc_se,mean_n_admissible_p0,frac_reps_with_level_dropped,description
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1000_pf,1.0,True,normal,2000,0.2,3,1/1/1,,,,0.744643/0.744643/0.744643,0.744643/0.744643/0.744643,0.2/0.2/0.2,0.0,0.0,1.0,m30,permutation_null,True,1000,999,0.05,42,192359240,0,1000,48,0.048,0.006759881655768835,3.0,0.0,"SD-ratio sweep at 1.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1100_pf,1.1,True,normal,2000,0.2,3,0.953463/1/1.04881,,,,0.735928/0.744643/0.753468,0.735928/0.744643/0.753468,0.2/0.2/0.2,0.0175404777164353,0.0,1.0000000000000002,m30,calibration_cox,False,1000,999,0.05,42,1076623597,0,1000,39,0.039,0.006122009474020765,3.0,0.0,"SD-ratio sweep at 1.100, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1100_pf,1.1,True,normal,2000,0.2,3,0.953463/1/1.04881,,,,0.735928/0.744643/0.753468,0.735928/0.744643/0.753468,0.2/0.2/0.2,0.0175404777164353,0.0,1.0000000000000002,m30,diciccio2020,True,1000,999,0.05,42,1076623597,0,1000,68,0.068,0.007960904471226871,3.0,0.0,"SD-ratio sweep at 1.100, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1100_pf,1.1,True,normal,2000,0.2,3,0.953463/1/1.04881,,,,0.735928/0.744643/0.753468,0.735928/0.744643/0.753468,0.2/0.2/0.2,0.0175404777164353,0.0,1.0000000000000002,m30,fixed_threshold_005,True,1000,999,0.05,42,1076623597,0,1000,308,0.308,0.014599178059055242,3.0,0.0,"SD-ratio sweep at 1.100, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1100_pf,1.1,True,normal,2000,0.2,3,0.953463/1/1.04881,,,,0.735928/0.744643/0.753468,0.735928/0.744643/0.753468,0.2/0.2/0.2,0.0175404777164353,0.0,1.0000000000000002,m30,four_fifths,True,1000,999,0.05,42,1076623597,0,1000,0,0.0,0.0,3.0,0.0,"SD-ratio sweep at 1.100, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1100_pf,1.1,True,normal,2000,0.2,3,0.953463/1/1.04881,,,,0.735928/0.744643/0.753468,0.735928/0.744643/0.753468,0.2/0.2/0.2,0.0175404777164353,0.0,1.0000000000000002,m30,lum2022,True,1000,999,0.05,42,1076623597,0,1000,98,0.098,0.009401914698613257,3.0,0.0,"SD-ratio sweep at 1.100, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1100_pf,1.1,True,normal,2000,0.2,3,0.953463/1/1.04881,,,,0.735928/0.744643/0.753468,0.735928/0.744643/0.753468,0.2/0.2/0.2,0.0175404777164353,0.0,1.0000000000000002,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,1076623597,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.100, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1100_pf,1.1,True,normal,2000,0.2,3,0.953463/1/1.04881,,,,0.735928/0.744643/0.753468,0.735928/0.744643/0.753468,0.2/0.2/0.2,0.0175404777164353,0.0,1.0000000000000002,m30,lum2022_cochranQ,True,1000,999,0.05,42,1076623597,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.100, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1100_pf,1.1,True,normal,2000,0.2,3,0.953463/1/1.04881,,,,0.735928/0.744643/0.753468,0.735928/0.744643/0.753468,0.2/0.2/0.2,0.0175404777164353,0.0,1.0000000000000002,m30,mbc_excess,False,1000,999,0.05,42,1076623597,0,1000,18,0.018562958735758323,0.0042682988764533416,3.0,0.0,"SD-ratio sweep at 1.100, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1100_pf,1.1,True,normal,2000,0.2,3,0.953463/1/1.04881,,,,0.735928/0.744643/0.753468,0.735928/0.744643/0.753468,0.2/0.2/0.2,0.0175404777164353,0.0,1.0000000000000002,m30,permutation_null,True,1000,999,0.05,42,1076623597,0,1000,68,0.068,0.007960904471226871,3.0,0.0,"SD-ratio sweep at 1.100, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1222_pf,1.222,True,normal,2000,0.2,3,0.904616/1/1.10544,,,,0.726462/0.744643/0.763311,0.726462/0.744643/0.763311,0.2/0.2/0.2,0.03684951158754812,0.0,1.0000000000000002,m30,calibration_cox,False,1000,999,0.05,42,376836520,0,1000,50,0.05,0.006892024376045111,3.0,0.0,"SD-ratio sweep at 1.222, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1222_pf,1.222,True,normal,2000,0.2,3,0.904616/1/1.10544,,,,0.726462/0.744643/0.763311,0.726462/0.744643/0.763311,0.2/0.2/0.2,0.03684951158754812,0.0,1.0000000000000002,m30,diciccio2020,True,1000,999,0.05,42,376836520,0,1000,159,0.159,0.011563693181678594,3.0,0.0,"SD-ratio sweep at 1.222, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1222_pf,1.222,True,normal,2000,0.2,3,0.904616/1/1.10544,,,,0.726462/0.744643/0.763311,0.726462/0.744643/0.763311,0.2/0.2/0.2,0.03684951158754812,0.0,1.0000000000000002,m30,fixed_threshold_005,True,1000,999,0.05,42,376836520,0,1000,472,0.472,0.015786576576319513,3.0,0.0,"SD-ratio sweep at 1.222, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1222_pf,1.222,True,normal,2000,0.2,3,0.904616/1/1.10544,,,,0.726462/0.744643/0.763311,0.726462/0.744643/0.763311,0.2/0.2/0.2,0.03684951158754812,0.0,1.0000000000000002,m30,four_fifths,True,1000,999,0.05,42,376836520,0,1000,0,0.0,0.0,3.0,0.0,"SD-ratio sweep at 1.222, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1222_pf,1.222,True,normal,2000,0.2,3,0.904616/1/1.10544,,,,0.726462/0.744643/0.763311,0.726462/0.744643/0.763311,0.2/0.2/0.2,0.03684951158754812,0.0,1.0000000000000002,m30,lum2022,True,1000,999,0.05,42,376836520,0,1000,192,0.192,0.012455360291858283,3.0,0.0,"SD-ratio sweep at 1.222, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1222_pf,1.222,True,normal,2000,0.2,3,0.904616/1/1.10544,,,,0.726462/0.744643/0.763311,0.726462/0.744643/0.763311,0.2/0.2/0.2,0.03684951158754812,0.0,1.0000000000000002,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,376836520,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.222, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1222_pf,1.222,True,normal,2000,0.2,3,0.904616/1/1.10544,,,,0.726462/0.744643/0.763311,0.726462/0.744643/0.763311,0.2/0.2/0.2,0.03684951158754812,0.0,1.0000000000000002,m30,lum2022_cochranQ,True,1000,999,0.05,42,376836520,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.222, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1222_pf,1.222,True,normal,2000,0.2,3,0.904616/1/1.10544,,,,0.726462/0.744643/0.763311,0.726462/0.744643/0.763311,0.2/0.2/0.2,0.03684951158754812,0.0,1.0000000000000002,m30,mbc_excess,False,1000,999,0.05,42,376836520,0,1000,18,0.01882533282855653,0.0042977831113785395,3.0,0.0,"SD-ratio sweep at 1.222, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1222_pf,1.222,True,normal,2000,0.2,3,0.904616/1/1.10544,,,,0.726462/0.744643/0.763311,0.726462/0.744643/0.763311,0.2/0.2/0.2,0.03684951158754812,0.0,1.0000000000000002,m30,permutation_null,True,1000,999,0.05,42,376836520,0,1000,159,0.159,0.011563693181678594,3.0,0.0,"SD-ratio sweep at 1.222, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1250_pf,1.25,True,normal,2000,0.2,3,0.894427/1/1.11803,,,,0.724446/0.744643/0.765443,0.724446/0.744643/0.765443,0.2/0.2/0.2,0.04099708417626913,0.0,1.0,m30,calibration_cox,False,1000,999,0.05,42,241108275,0,1000,53,0.053,0.00708456067798138,3.0,0.0,"SD-ratio sweep at 1.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1250_pf,1.25,True,normal,2000,0.2,3,0.894427/1/1.11803,,,,0.724446/0.744643/0.765443,0.724446/0.744643/0.765443,0.2/0.2/0.2,0.04099708417626913,0.0,1.0,m30,diciccio2020,True,1000,999,0.05,42,241108275,0,1000,185,0.185,0.012279047194306243,3.0,0.0,"SD-ratio sweep at 1.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1250_pf,1.25,True,normal,2000,0.2,3,0.894427/1/1.11803,,,,0.724446/0.744643/0.765443,0.724446/0.744643/0.765443,0.2/0.2/0.2,0.04099708417626913,0.0,1.0,m30,fixed_threshold_005,True,1000,999,0.05,42,241108275,0,1000,522,0.522,0.015796075461962062,3.0,0.0,"SD-ratio sweep at 1.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1250_pf,1.25,True,normal,2000,0.2,3,0.894427/1/1.11803,,,,0.724446/0.744643/0.765443,0.724446/0.744643/0.765443,0.2/0.2/0.2,0.04099708417626913,0.0,1.0,m30,four_fifths,True,1000,999,0.05,42,241108275,0,1000,1,0.001,0.0009994998749374609,3.0,0.0,"SD-ratio sweep at 1.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1250_pf,1.25,True,normal,2000,0.2,3,0.894427/1/1.11803,,,,0.724446/0.744643/0.765443,0.724446/0.744643/0.765443,0.2/0.2/0.2,0.04099708417626913,0.0,1.0,m30,lum2022,True,1000,999,0.05,42,241108275,0,1000,240,0.24,0.013505554412907307,3.0,0.0,"SD-ratio sweep at 1.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1250_pf,1.25,True,normal,2000,0.2,3,0.894427/1/1.11803,,,,0.724446/0.744643/0.765443,0.724446/0.744643/0.765443,0.2/0.2/0.2,0.04099708417626913,0.0,1.0,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,241108275,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1250_pf,1.25,True,normal,2000,0.2,3,0.894427/1/1.11803,,,,0.724446/0.744643/0.765443,0.724446/0.744643/0.765443,0.2/0.2/0.2,0.04099708417626913,0.0,1.0,m30,lum2022_cochranQ,True,1000,999,0.05,42,241108275,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1250_pf,1.25,True,normal,2000,0.2,3,0.894427/1/1.11803,,,,0.724446/0.744643/0.765443,0.724446/0.744643/0.765443,0.2/0.2/0.2,0.04099708417626913,0.0,1.0,m30,mbc_excess,False,1000,999,0.05,42,241108275,0,1000,19,0.019223312450494467,0.004342093585924321,3.0,0.0,"SD-ratio sweep at 1.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1250_pf,1.25,True,normal,2000,0.2,3,0.894427/1/1.11803,,,,0.724446/0.744643/0.765443,0.724446/0.744643/0.765443,0.2/0.2/0.2,0.04099708417626913,0.0,1.0,m30,permutation_null,True,1000,999,0.05,42,241108275,0,1000,181,0.181,0.0121753439376471,3.0,0.0,"SD-ratio sweep at 1.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1350_pf,1.35,True,normal,2000,0.2,3,0.860663/1/1.1619,,,,0.717663/0.744643/0.772707,0.717663/0.744643/0.772707,0.2/0.2/0.2,0.05504481361695879,0.0,1.000000000000015,m30,calibration_cox,False,1000,999,0.05,42,1157879446,0,1000,54,0.054,0.007147307185227175,3.0,0.0,"SD-ratio sweep at 1.350, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1350_pf,1.35,True,normal,2000,0.2,3,0.860663/1/1.1619,,,,0.717663/0.744643/0.772707,0.717663/0.744643/0.772707,0.2/0.2/0.2,0.05504481361695879,0.0,1.000000000000015,m30,diciccio2020,True,1000,999,0.05,42,1157879446,0,1000,318,0.318,0.014726710426975875,3.0,0.0,"SD-ratio sweep at 1.350, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1350_pf,1.35,True,normal,2000,0.2,3,0.860663/1/1.1619,,,,0.717663/0.744643/0.772707,0.717663/0.744643/0.772707,0.2/0.2/0.2,0.05504481361695879,0.0,1.000000000000015,m30,fixed_threshold_005,True,1000,999,0.05,42,1157879446,0,1000,662,0.662,0.014958475858188226,3.0,0.0,"SD-ratio sweep at 1.350, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1350_pf,1.35,True,normal,2000,0.2,3,0.860663/1/1.1619,,,,0.717663/0.744643/0.772707,0.717663/0.744643/0.772707,0.2/0.2/0.2,0.05504481361695879,0.0,1.000000000000015,m30,four_fifths,True,1000,999,0.05,42,1157879446,0,1000,1,0.001,0.0009994998749374609,3.0,0.0,"SD-ratio sweep at 1.350, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1350_pf,1.35,True,normal,2000,0.2,3,0.860663/1/1.1619,,,,0.717663/0.744643/0.772707,0.717663/0.744643/0.772707,0.2/0.2/0.2,0.05504481361695879,0.0,1.000000000000015,m30,lum2022,True,1000,999,0.05,42,1157879446,0,1000,362,0.362,0.015197236590906913,3.0,0.0,"SD-ratio sweep at 1.350, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1350_pf,1.35,True,normal,2000,0.2,3,0.860663/1/1.1619,,,,0.717663/0.744643/0.772707,0.717663/0.744643/0.772707,0.2/0.2/0.2,0.05504481361695879,0.0,1.000000000000015,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,1157879446,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.350, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1350_pf,1.35,True,normal,2000,0.2,3,0.860663/1/1.1619,,,,0.717663/0.744643/0.772707,0.717663/0.744643/0.772707,0.2/0.2/0.2,0.05504481361695879,0.0,1.000000000000015,m30,lum2022_cochranQ,True,1000,999,0.05,42,1157879446,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.350, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1350_pf,1.35,True,normal,2000,0.2,3,0.860663/1/1.1619,,,,0.717663/0.744643/0.772707,0.717663/0.744643/0.772707,0.2/0.2/0.2,0.05504481361695879,0.0,1.000000000000015,m30,mbc_excess,False,1000,999,0.05,42,1157879446,0,1000,20,0.020197100565997324,0.004448502859920887,3.0,0.0,"SD-ratio sweep at 1.350, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1350_pf,1.35,True,normal,2000,0.2,3,0.860663/1/1.1619,,,,0.717663/0.744643/0.772707,0.717663/0.744643/0.772707,0.2/0.2/0.2,0.05504481361695879,0.0,1.000000000000015,m30,permutation_null,True,1000,999,0.05,42,1157879446,0,1000,319,0.319,0.014739029818817792,3.0,0.0,"SD-ratio sweep at 1.350, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1450_pf,1.4500000000000002,True,normal,2000,0.2,3,0.830455/1/1.20416,,,,0.71146/0.744643/0.779477,0.71146/0.744643/0.779477,0.2/0.2/0.2,0.06801643546138203,0.0,1.000000000000009,m30,calibration_cox,False,1000,999,0.05,42,1476847150,0,1000,47,0.047,0.006692607862410586,3.0,0.0,"SD-ratio sweep at 1.450, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1450_pf,1.4500000000000002,True,normal,2000,0.2,3,0.830455/1/1.20416,,,,0.71146/0.744643/0.779477,0.71146/0.744643/0.779477,0.2/0.2/0.2,0.06801643546138203,0.0,1.000000000000009,m30,diciccio2020,True,1000,999,0.05,42,1476847150,0,1000,449,0.449,0.015728922404284407,3.0,0.0,"SD-ratio sweep at 1.450, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1450_pf,1.4500000000000002,True,normal,2000,0.2,3,0.830455/1/1.20416,,,,0.71146/0.744643/0.779477,0.71146/0.744643/0.779477,0.2/0.2/0.2,0.06801643546138203,0.0,1.000000000000009,m30,fixed_threshold_005,True,1000,999,0.05,42,1476847150,0,1000,779,0.779,0.01312093746650749,3.0,0.0,"SD-ratio sweep at 1.450, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1450_pf,1.4500000000000002,True,normal,2000,0.2,3,0.830455/1/1.20416,,,,0.71146/0.744643/0.779477,0.71146/0.744643/0.779477,0.2/0.2/0.2,0.06801643546138203,0.0,1.000000000000009,m30,four_fifths,True,1000,999,0.05,42,1476847150,0,1000,0,0.0,0.0,3.0,0.0,"SD-ratio sweep at 1.450, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1450_pf,1.4500000000000002,True,normal,2000,0.2,3,0.830455/1/1.20416,,,,0.71146/0.744643/0.779477,0.71146/0.744643/0.779477,0.2/0.2/0.2,0.06801643546138203,0.0,1.000000000000009,m30,lum2022,True,1000,999,0.05,42,1476847150,0,1000,515,0.515,0.01580427157448264,3.0,0.0,"SD-ratio sweep at 1.450, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1450_pf,1.4500000000000002,True,normal,2000,0.2,3,0.830455/1/1.20416,,,,0.71146/0.744643/0.779477,0.71146/0.744643/0.779477,0.2/0.2/0.2,0.06801643546138203,0.0,1.000000000000009,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,1476847150,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.450, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1450_pf,1.4500000000000002,True,normal,2000,0.2,3,0.830455/1/1.20416,,,,0.71146/0.744643/0.779477,0.71146/0.744643/0.779477,0.2/0.2/0.2,0.06801643546138203,0.0,1.000000000000009,m30,lum2022_cochranQ,True,1000,999,0.05,42,1476847150,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.450, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1450_pf,1.4500000000000002,True,normal,2000,0.2,3,0.830455/1/1.20416,,,,0.71146/0.744643/0.779477,0.71146/0.744643/0.779477,0.2/0.2/0.2,0.06801643546138203,0.0,1.000000000000009,m30,mbc_excess,False,1000,999,0.05,42,1476847150,0,1000,19,0.01954448078893941,0.004377498607610309,3.0,0.0,"SD-ratio sweep at 1.450, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1450_pf,1.4500000000000002,True,normal,2000,0.2,3,0.830455/1/1.20416,,,,0.71146/0.744643/0.779477,0.71146/0.744643/0.779477,0.2/0.2/0.2,0.06801643546138203,0.0,1.000000000000009,m30,permutation_null,True,1000,999,0.05,42,1476847150,0,1000,448,0.448,0.01572564784039119,3.0,0.0,"SD-ratio sweep at 1.450, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1500_pf,1.4999999999999998,True,normal,2000,0.2,3,0.816497/1/1.22474,,,,0.708552/0.744643/0.782693,0.708552/0.744643/0.782693,0.2/0.2/0.2,0.07414144290259528,0.0,1.0000000000000073,m30,calibration_cox,False,1000,999,0.05,42,1538964219,0,1000,44,0.044,0.006485676526007136,3.0,0.0,"SD-ratio sweep at 1.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1500_pf,1.4999999999999998,True,normal,2000,0.2,3,0.816497/1/1.22474,,,,0.708552/0.744643/0.782693,0.708552/0.744643/0.782693,0.2/0.2/0.2,0.07414144290259528,0.0,1.0000000000000073,m30,diciccio2020,True,1000,999,0.05,42,1538964219,0,1000,532,0.532,0.01577897335063343,3.0,0.0,"SD-ratio sweep at 1.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1500_pf,1.4999999999999998,True,normal,2000,0.2,3,0.816497/1/1.22474,,,,0.708552/0.744643/0.782693,0.708552/0.744643/0.782693,0.2/0.2/0.2,0.07414144290259528,0.0,1.0000000000000073,m30,fixed_threshold_005,True,1000,999,0.05,42,1538964219,0,1000,820,0.82,0.012149074038789953,3.0,0.0,"SD-ratio sweep at 1.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1500_pf,1.4999999999999998,True,normal,2000,0.2,3,0.816497/1/1.22474,,,,0.708552/0.744643/0.782693,0.708552/0.744643/0.782693,0.2/0.2/0.2,0.07414144290259528,0.0,1.0000000000000073,m30,four_fifths,True,1000,999,0.05,42,1538964219,0,1000,3,0.003,0.001729450779872038,3.0,0.0,"SD-ratio sweep at 1.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1500_pf,1.4999999999999998,True,normal,2000,0.2,3,0.816497/1/1.22474,,,,0.708552/0.744643/0.782693,0.708552/0.744643/0.782693,0.2/0.2/0.2,0.07414144290259528,0.0,1.0000000000000073,m30,lum2022,True,1000,999,0.05,42,1538964219,0,1000,579,0.579,0.015612783224012303,3.0,0.0,"SD-ratio sweep at 1.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1500_pf,1.4999999999999998,True,normal,2000,0.2,3,0.816497/1/1.22474,,,,0.708552/0.744643/0.782693,0.708552/0.744643/0.782693,0.2/0.2/0.2,0.07414144290259528,0.0,1.0000000000000073,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,1538964219,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1500_pf,1.4999999999999998,True,normal,2000,0.2,3,0.816497/1/1.22474,,,,0.708552/0.744643/0.782693,0.708552/0.744643/0.782693,0.2/0.2/0.2,0.07414144290259528,0.0,1.0000000000000073,m30,lum2022_cochranQ,True,1000,999,0.05,42,1538964219,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
