cohort,cohort_label,is_clinical,rule,partition,partition_key,model_class,is_published_class,seed,spec_id,n_train,n_test,train_prevalence,test_prevalence,n_levels_admissible,partition_sd_ratio,partition_iqr_ratio,partition_min_lp_sd,partition_max_lp_sd,partition_observed_auc_gap,partition_level_prevalence_ratio,overall_auc,frac_lp_clipped,fit_runtime_s
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,xgb_published,True,46.0,xgb_published|s46,8000,2000,0.3,0.3,4,1.1619205310361431,1.3205048977271403,2.673735706779996,3.1066684122721107,0.0657490410214701,3.219316738937735,0.9573964285714286,0.0,0.10920329997316
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,xgb_published,True,46.0,xgb_published|s46,8000,2000,0.3,0.3,3,1.166869619124304,1.4893915886723423,2.0863353814767702,2.4344813719493583,0.0560410400324169,5.002037964364737,0.9573964285714286,0.0,0.10920329997316
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,xgb_published,True,46.0,xgb_published|s46,8000,2000,0.3,0.3,2,1.017526137696655,1.054404225321247,3.3511496020297367,3.4098823113970003,0.0020257791243788,1.1061875789232003,0.9573964285714286,0.0,0.10920329997316
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,xgb_published,True,46.0,xgb_published|s46,8000,2000,0.3,0.3,5,1.0551394565071657,1.1539120855994347,3.261857227943418,3.441714262696187,0.0129495719976268,1.064750957854406,0.9573964285714286,0.0,0.10920329997316
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,xgb_published,True,46.0,xgb_published|s46,8000,2000,0.3,0.3,4,1.1619205310361431,1.3205048977271403,2.673735706779996,3.1066684122721107,0.0657490410214701,3.219316738937735,0.9573964285714286,0.0,0.10920329997316
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,xgb_published,True,47.0,xgb_published|s47,8000,2000,0.3,0.3,3,1.0749021872296736,1.3543292162761635,2.177521757427097,2.3406228997985896,0.034910361330794,6.699806576402321,0.9574880952380952,0.0,0.1151669000391848
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,xgb_published,True,47.0,xgb_published|s47,8000,2000,0.3,0.3,2,1.005424522225839,1.008626705710424,3.3454067756306296,3.36355400903951,0.0141590672747051,1.0107920705261808,0.9574880952380952,0.0,0.1151669000391848
synthetic,Synthetic baseline,False,m30,race,synthetic|race,xgb_published,True,47.0,xgb_published|s47,8000,2000,0.3,0.3,5,1.0758100116474665,1.2591376405912098,3.2572237047295496,3.504153871723501,0.0633447546839689,1.1691698300049511,0.9574880952380952,0.0,0.1151669000391848
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,xgb_published,True,47.0,xgb_published|s47,8000,2000,0.3,0.3,4,1.2346799802388622,1.217665129268218,2.5745655851503404,3.1787645857970768,0.0473816340408862,3.624341213146381,0.9574880952380952,0.0,0.1151669000391848
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,xgb_published,True,47.0,xgb_published|s47,8000,2000,0.3,0.3,3,1.0749021872296736,1.3543292162761635,2.177521757427097,2.3406228997985896,0.034910361330794,6.699806576402321,0.9574880952380952,0.0,0.1151669000391848
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,xgb_published,True,47.0,xgb_published|s47,8000,2000,0.3,0.3,2,1.005424522225839,1.008626705710424,3.3454067756306296,3.36355400903951,0.0141590672747051,1.0107920705261808,0.9574880952380952,0.0,0.1151669000391848
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,xgb_published,True,47.0,xgb_published|s47,8000,2000,0.3,0.3,5,1.0758100116474665,1.2591376405912098,3.2572237047295496,3.504153871723501,0.0633447546839689,1.1691698300049511,0.9574880952380952,0.0,0.1151669000391848
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,xgb_published,True,47.0,xgb_published|s47,8000,2000,0.3,0.3,4,1.2346799802388622,1.217665129268218,2.5745655851503404,3.1787645857970768,0.0473816340408862,3.624341213146381,0.9574880952380952,0.0,0.1151669000391848
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,logreg_l2,False,42.0,logreg_l2|s42,8000,2000,0.3,0.3,3,1.161397563986547,1.1540230695663802,2.564503355224834,2.978407949593449,0.0733109356364086,5.5115562403698,0.958190476190476,0.0,0.0163434999994933
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,logreg_l2,False,42.0,logreg_l2|s42,8000,2000,0.3,0.3,2,1.0203176960448312,1.010710567452571,4.093444161728177,4.17661351598266,0.0049302732287986,1.0997971748065982,0.958190476190476,0.0,0.0163434999994933
synthetic,Synthetic baseline,False,m30,race,synthetic|race,logreg_l2,False,42.0,logreg_l2|s42,8000,2000,0.3,0.3,5,1.0989428553278708,1.250344546232974,3.991098782815136,4.385989492282455,0.0283252767815377,1.3667363470081004,0.958190476190476,0.0,0.0163434999994933
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,logreg_l2,False,42.0,logreg_l2|s42,8000,2000,0.3,0.3,4,1.2132299220168186,1.3255555106905363,3.2430151234463382,3.934522985318164,0.0586667016976036,3.099425682309052,0.958190476190476,0.0,0.0163434999994933
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,logreg_l2,False,42.0,logreg_l2|s42,8000,2000,0.3,0.3,3,1.161397563986547,1.1540230695663802,2.564503355224834,2.978407949593449,0.0733109356364086,5.5115562403698,0.958190476190476,0.0,0.0163434999994933
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,logreg_l2,False,42.0,logreg_l2|s42,8000,2000,0.3,0.3,2,1.0203176960448312,1.010710567452571,4.093444161728177,4.17661351598266,0.0049302732287986,1.0997971748065982,0.958190476190476,0.0,0.0163434999994933
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,logreg_l2,False,42.0,logreg_l2|s42,8000,2000,0.3,0.3,5,1.0989428553278708,1.250344546232974,3.991098782815136,4.385989492282455,0.0283252767815377,1.3667363470081004,0.958190476190476,0.0,0.0163434999994933
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,logreg_l2,False,42.0,logreg_l2|s42,8000,2000,0.3,0.3,4,1.2132299220168186,1.3255555106905363,3.2430151234463382,3.934522985318164,0.0586667016976036,3.099425682309052,0.958190476190476,0.0,0.0163434999994933
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,logreg_l2,False,43.0,logreg_l2|s43,8000,2000,0.3,0.3,3,1.2257767122556702,1.2814571888285475,2.476897668162245,3.0361234802736528,0.0309357275209932,5.19213835573077,0.9633285714285712,0.0,0.0177070999634452
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,logreg_l2,False,43.0,logreg_l2|s43,8000,2000,0.3,0.3,2,1.0433114180262073,1.0539256378801898,4.017490190115884,4.19149338715618,3.876720294615499e-05,1.0094807270363246,0.9633285714285712,0.0,0.0177070999634452
synthetic,Synthetic baseline,False,m30,race,synthetic|race,logreg_l2,False,43.0,logreg_l2|s43,8000,2000,0.3,0.3,5,1.1637119437201322,1.1580181439166373,3.979318567354911,4.630780544698195,0.0278397271952257,1.3761814744801513,0.9633285714285712,0.0,0.0177070999634452
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,logreg_l2,False,43.0,logreg_l2|s43,8000,2000,0.3,0.3,4,1.2092069351708097,1.250116348211308,3.220183897402123,3.893868701264013,0.0432738034859009,3.99,0.9633285714285712,0.0,0.0177070999634452
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,logreg_l2,False,43.0,logreg_l2|s43,8000,2000,0.3,0.3,3,1.2257767122556702,1.2814571888285475,2.476897668162245,3.0361234802736528,0.0309357275209932,5.19213835573077,0.9633285714285712,0.0,0.0177070999634452
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,logreg_l2,False,43.0,logreg_l2|s43,8000,2000,0.3,0.3,2,1.0433114180262073,1.0539256378801898,4.017490190115884,4.19149338715618,3.876720294615499e-05,1.0094807270363246,0.9633285714285712,0.0,0.0177070999634452
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,logreg_l2,False,43.0,logreg_l2|s43,8000,2000,0.3,0.3,5,1.1637119437201322,1.1580181439166373,3.979318567354911,4.630780544698195,0.0278397271952257,1.3761814744801513,0.9633285714285712,0.0,0.0177070999634452
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,logreg_l2,False,43.0,logreg_l2|s43,8000,2000,0.3,0.3,4,1.2092069351708097,1.250116348211308,3.220183897402123,3.893868701264013,0.0432738034859009,3.99,0.9633285714285712,0.0,0.0177070999634452
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,logreg_l2,False,44.0,logreg_l2|s44,8000,2000,0.3,0.3,4,1.699702767982869,1.889289560452476,1.7907761216383105,3.043787130786263,0.0783677928907702,127.79411764705884,0.9557345238095236,0.0,0.017060299986042
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,logreg_l2,False,44.0,logreg_l2|s44,8000,2000,0.3,0.3,2,1.0031354727918635,1.0099957173780738,4.211661656698379,4.224867207231491,0.0031659524081504,1.0474833808167143,0.9557345238095236,0.0,0.017060299986042
synthetic,Synthetic baseline,False,m30,race,synthetic|race,logreg_l2,False,44.0,logreg_l2|s44,8000,2000,0.3,0.3,5,1.0904261541480869,1.1937892969443005,4.0492130272104765,4.415367788587452,0.0213875978401746,1.118421052631579,0.9557345238095236,0.0,0.017060299986042
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,logreg_l2,False,44.0,logreg_l2|s44,8000,2000,0.3,0.3,4,1.2045603996373513,1.2854307264773317,3.27284052832404,3.942334094747325,0.069015575835921,3.5939510039711395,0.9557345238095236,0.0,0.017060299986042
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,logreg_l2,False,44.0,logreg_l2|s44,8000,2000,0.3,0.3,3,1.2062440322879278,1.1409500366436234,2.5233593280565287,3.043787130786263,0.0527465821974645,6.039215686274511,0.9557345238095236,0.0,0.017060299986042
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,logreg_l2,False,44.0,logreg_l2|s44,8000,2000,0.3,0.3,2,1.0031354727918635,1.0099957173780738,4.211661656698379,4.224867207231491,0.0031659524081504,1.0474833808167143,0.9557345238095236,0.0,0.017060299986042
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,logreg_l2,False,44.0,logreg_l2|s44,8000,2000,0.3,0.3,5,1.0904261541480869,1.1937892969443005,4.0492130272104765,4.415367788587452,0.0213875978401746,1.118421052631579,0.9557345238095236,0.0,0.017060299986042
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,logreg_l2,False,44.0,logreg_l2|s44,8000,2000,0.3,0.3,4,1.2045603996373513,1.2854307264773317,3.27284052832404,3.942334094747325,0.069015575835921,3.5939510039711395,0.9557345238095236,0.0,0.017060299986042
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,logreg_l2,False,45.0,logreg_l2|s45,8000,2000,0.3,0.3,3,1.1597841745578088,1.3016904954260695,2.588932333770221,3.002602749707718,0.033050863569048,5.747293766330721,0.9605940476190477,0.0,0.0176797999884001
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,logreg_l2,False,45.0,logreg_l2|s45,8000,2000,0.3,0.3,2,1.0357130530554703,1.0176671084850994,4.025863668104614,4.169639550877724,0.0147034618374247,1.0678672879672,0.9605940476190477,0.0,0.0176797999884001
synthetic,Synthetic baseline,False,m30,race,synthetic|race,logreg_l2,False,45.0,logreg_l2|s45,8000,2000,0.3,0.3,5,1.1796702705825677,1.4146897799859175,3.843072830808768,4.533558766188693,0.0187772921830863,1.4285714285714286,0.9605940476190477,0.0,0.0176797999884001
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,logreg_l2,False,45.0,logreg_l2|s45,8000,2000,0.3,0.3,4,1.2199419207951347,1.148571996632595,3.199635633609846,3.9033696407105536,0.0486020691500594,3.570020664441265,0.9605940476190477,0.0,0.0176797999884001
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,logreg_l2,False,45.0,logreg_l2|s45,8000,2000,0.3,0.3,3,1.1597841745578088,1.3016904954260695,2.588932333770221,3.002602749707718,0.033050863569048,5.747293766330721,0.9605940476190477,0.0,0.0176797999884001
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,logreg_l2,False,45.0,logreg_l2|s45,8000,2000,0.3,0.3,2,1.0357130530554703,1.0176671084850994,4.025863668104614,4.169639550877724,0.0147034618374247,1.0678672879672,0.9605940476190477,0.0,0.0176797999884001
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,logreg_l2,False,45.0,logreg_l2|s45,8000,2000,0.3,0.3,5,1.1796702705825677,1.4146897799859175,3.843072830808768,4.533558766188693,0.0187772921830863,1.4285714285714286,0.9605940476190477,0.0,0.0176797999884001
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,logreg_l2,False,45.0,logreg_l2|s45,8000,2000,0.3,0.3,4,1.2199419207951347,1.148571996632595,3.199635633609846,3.9033696407105536,0.0486020691500594,3.570020664441265,0.9605940476190477,0.0,0.0176797999884001
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,logreg_l2,False,46.0,logreg_l2|s46,8000,2000,0.3,0.3,3,1.2825095734582297,1.2542684250038856,2.497212999646589,3.202699579011093,0.0527947030600383,5.002037964364737,0.9596821428571428,0.0,0.015374900016468
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,logreg_l2,False,46.0,logreg_l2|s46,8000,2000,0.3,0.3,2,1.0272934424503433,1.004683307373093,4.137834480309296,4.250770227566664,0.0006201229494474,1.1061875789232003,0.9596821428571428,0.0,0.015374900016468
synthetic,Synthetic baseline,False,m30,race,synthetic|race,logreg_l2,False,46.0,logreg_l2|s46,8000,2000,0.3,0.3,5,1.0829899766994402,1.2464619363737528,3.983827030726762,4.314444743181376,0.0116615092883358,1.064750957854406,0.9596821428571428,0.0,0.015374900016468
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,logreg_l2,False,46.0,logreg_l2|s46,8000,2000,0.3,0.3,4,1.1875336666487326,1.2715357453004985,3.3550195296066256,3.984198643671863,0.0627388882216721,3.219316738937735,0.9596821428571428,0.0,0.015374900016468
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,logreg_l2,False,46.0,logreg_l2|s46,8000,2000,0.3,0.3,3,1.2825095734582297,1.2542684250038856,2.497212999646589,3.202699579011093,0.0527947030600383,5.002037964364737,0.9596821428571428,0.0,0.015374900016468
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,logreg_l2,False,46.0,logreg_l2|s46,8000,2000,0.3,0.3,2,1.0272934424503433,1.004683307373093,4.137834480309296,4.250770227566664,0.0006201229494474,1.1061875789232003,0.9596821428571428,0.0,0.015374900016468
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,logreg_l2,False,46.0,logreg_l2|s46,8000,2000,0.3,0.3,5,1.0829899766994402,1.2464619363737528,3.983827030726762,4.314444743181376,0.0116615092883358,1.064750957854406,0.9596821428571428,0.0,0.015374900016468
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,logreg_l2,False,46.0,logreg_l2|s46,8000,2000,0.3,0.3,4,1.1875336666487326,1.2715357453004985,3.3550195296066256,3.984198643671863,0.0627388882216721,3.219316738937735,0.9596821428571428,0.0,0.015374900016468
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,logreg_l2,False,47.0,logreg_l2|s47,8000,2000,0.3,0.3,3,1.2094444057695068,1.1851111162683052,2.4654454020035,2.9818191491832864,0.0382672400063704,6.699806576402321,0.9587630952380952,0.0,0.0158584000309929
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,logreg_l2,False,47.0,logreg_l2|s47,8000,2000,0.3,0.3,2,1.0000605445474176,1.028490824919515,4.060082727174501,4.060328543045695,0.0103057314920692,1.0107920705261808,0.9587630952380952,0.0,0.0158584000309929
synthetic,Synthetic baseline,False,m30,race,synthetic|race,logreg_l2,False,47.0,logreg_l2|s47,8000,2000,0.3,0.3,5,1.0713435165326304,1.1699861889863143,3.9940086464377567,4.278955268336357,0.0614706464345597,1.1691698300049511,0.9587630952380952,0.0,0.0158584000309929
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,logreg_l2,False,47.0,logreg_l2|s47,8000,2000,0.3,0.3,4,1.2439781809932866,1.2677847039885746,3.1747950138326084,3.9493757263340448,0.0470954446679284,3.624341213146381,0.9587630952380952,0.0,0.0158584000309929
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,logreg_l2,False,47.0,logreg_l2|s47,8000,2000,0.3,0.3,3,1.2094444057695068,1.1851111162683052,2.4654454020035,2.9818191491832864,0.0382672400063704,6.699806576402321,0.9587630952380952,0.0,0.0158584000309929
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,logreg_l2,False,47.0,logreg_l2|s47,8000,2000,0.3,0.3,2,1.0000605445474176,1.028490824919515,4.060082727174501,4.060328543045695,0.0103057314920692,1.0107920705261808,0.9587630952380952,0.0,0.0158584000309929
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,logreg_l2,False,47.0,logreg_l2|s47,8000,2000,0.3,0.3,5,1.0713435165326304,1.1699861889863143,3.9940086464377567,4.278955268336357,0.0614706464345597,1.1691698300049511,0.9587630952380952,0.0,0.0158584000309929
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,logreg_l2,False,47.0,logreg_l2|s47,8000,2000,0.3,0.3,4,1.2439781809932866,1.2677847039885746,3.1747950138326084,3.9493757263340448,0.0470954446679284,3.624341213146381,0.9587630952380952,0.0,0.0158584000309929
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,random_forest,False,42.0,random_forest|s42,8000,2000,0.3,0.3,3,1.485711904668154,1.5518495467904991,1.7153489371967532,2.548514336653082,0.0794566983197145,5.5115562403698,0.9485166666666668,0.0,0.5946006000158377
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,random_forest,False,42.0,random_forest|s42,8000,2000,0.3,0.3,2,1.009499656976706,1.1110968619225343,3.180643524539255,3.2108585469875583,0.0137053555064914,1.0997971748065982,0.9485166666666668,0.0,0.5946006000158377
synthetic,Synthetic baseline,False,m30,race,synthetic|race,random_forest,False,42.0,random_forest|s42,8000,2000,0.3,0.3,5,1.1099499279171752,1.2036305219014385,3.043031805163721,3.3776129327911444,0.0335490410104475,1.3667363470081004,0.9485166666666668,0.0,0.5946006000158377
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,random_forest,False,42.0,random_forest|s42,8000,2000,0.3,0.3,4,1.5788297953802812,1.613749295516547,2.022998263398364,3.193969934255903,0.0648267896888219,3.099425682309052,0.9485166666666668,0.0,0.5946006000158377
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,random_forest,False,42.0,random_forest|s42,8000,2000,0.3,0.3,3,1.485711904668154,1.5518495467904991,1.7153489371967532,2.548514336653082,0.0794566983197145,5.5115562403698,0.9485166666666668,0.0,0.5946006000158377
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,random_forest,False,42.0,random_forest|s42,8000,2000,0.3,0.3,2,1.009499656976706,1.1110968619225343,3.180643524539255,3.2108585469875583,0.0137053555064914,1.0997971748065982,0.9485166666666668,0.0,0.5946006000158377
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,random_forest,False,42.0,random_forest|s42,8000,2000,0.3,0.3,5,1.1099499279171752,1.2036305219014385,3.043031805163721,3.3776129327911444,0.0335490410104475,1.3667363470081004,0.9485166666666668,0.0,0.5946006000158377
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,random_forest,False,42.0,random_forest|s42,8000,2000,0.3,0.3,4,1.5788297953802812,1.613749295516547,2.022998263398364,3.193969934255903,0.0648267896888219,3.099425682309052,0.9485166666666668,0.0,0.5946006000158377
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,random_forest,False,43.0,random_forest|s43,8000,2000,0.3,0.3,3,1.9168584528832444,1.5343994907742584,1.687902827779283,3.235470803074249,0.0301949555381134,5.19213835573077,0.9572726190476192,0.015,0.6725435999687761
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,random_forest,False,43.0,random_forest|s43,8000,2000,0.3,0.3,2,1.1033445359502831,1.042657391200857,4.1059298835219336,4.530255301978908,0.0002052858328708,1.0094807270363246,0.9572726190476192,0.015,0.6725435999687761
synthetic,Synthetic baseline,False,m30,race,synthetic|race,random_forest,False,43.0,random_forest|s43,8000,2000,0.3,0.3,5,1.7850974134045974,1.222224959402562,3.197709951686093,5.708223763572985,0.0268337595907929,1.3761814744801513,0.9572726190476192,0.015,0.6725435999687761
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,random_forest,False,43.0,random_forest|s43,8000,2000,0.3,0.3,4,2.9170037555234347,1.6596581256341978,2.011706626457207,5.868155784387053,0.0436475710925831,3.99,0.9572726190476192,0.015,0.6725435999687761
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,random_forest,False,43.0,random_forest|s43,8000,2000,0.3,0.3,3,1.9168584528832444,1.5343994907742584,1.687902827779283,3.235470803074249,0.0301949555381134,5.19213835573077,0.9572726190476192,0.015,0.6725435999687761
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,random_forest,False,43.0,random_forest|s43,8000,2000,0.3,0.3,2,1.1033445359502831,1.042657391200857,4.1059298835219336,4.530255301978908,0.0002052858328708,1.0094807270363246,0.9572726190476192,0.015,0.6725435999687761
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,random_forest,False,43.0,random_forest|s43,8000,2000,0.3,0.3,5,1.7850974134045974,1.222224959402562,3.197709951686093,5.708223763572985,0.0268337595907929,1.3761814744801513,0.9572726190476192,0.015,0.6725435999687761
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,random_forest,False,43.0,random_forest|s43,8000,2000,0.3,0.3,4,2.9170037555234347,1.6596581256341978,2.011706626457207,5.868155784387053,0.0436475710925831,3.99,0.9572726190476192,0.015,0.6725435999687761
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,random_forest,False,44.0,random_forest|s44,8000,2000,0.3,0.3,4,1.363236082795858,1.4200171879730648,1.7220647465406873,2.3475807993949687,0.0743350161240193,127.79411764705884,0.9498083333333334,0.0,0.6336764000006951
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,random_forest,False,44.0,random_forest|s44,8000,2000,0.3,0.3,2,1.012378633235412,1.010981187671564,3.1126186283894786,3.151148592792023,0.0040456798901331,1.0474833808167143,0.9498083333333334,0.0,0.6336764000006951
synthetic,Synthetic baseline,False,m30,race,synthetic|race,random_forest,False,44.0,random_forest|s44,8000,2000,0.3,0.3,5,1.0568067073763103,1.2035815658112448,3.095854249468939,3.271719535898228,0.0313166766037069,1.118421052631579,0.9498083333333334,0.0,0.6336764000006951
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,random_forest,False,44.0,random_forest|s44,8000,2000,0.3,0.3,4,1.4307544672887382,1.5123018593443274,2.079706499748318,2.975549365164331,0.0765673097463175,3.5939510039711395,0.9498083333333334,0.0,0.6336764000006951
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,random_forest,False,44.0,random_forest|s44,8000,2000,0.3,0.3,3,1.363236082795858,1.4200171879730648,1.7220647465406873,2.3475807993949687,0.0596599933489118,6.039215686274511,0.9498083333333334,0.0,0.6336764000006951
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,random_forest,False,44.0,random_forest|s44,8000,2000,0.3,0.3,2,1.012378633235412,1.010981187671564,3.1126186283894786,3.151148592792023,0.0040456798901331,1.0474833808167143,0.9498083333333334,0.0,0.6336764000006951
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,random_forest,False,44.0,random_forest|s44,8000,2000,0.3,0.3,5,1.0568067073763103,1.2035815658112448,3.095854249468939,3.271719535898228,0.0313166766037069,1.118421052631579,0.9498083333333334,0.0,0.6336764000006951
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,random_forest,False,44.0,random_forest|s44,8000,2000,0.3,0.3,4,1.4307544672887382,1.5123018593443274,2.079706499748318,2.975549365164331,0.0765673097463175,3.5939510039711395,0.9498083333333334,0.0,0.6336764000006951
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,random_forest,False,45.0,random_forest|s45,8000,2000,0.3,0.3,3,1.423509275164314,1.4378506013218484,1.722759936574549,2.452364748595356,0.0301236910306985,5.747293766330721,0.9528892857142855,0.007,0.6278510999982245
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,random_forest,False,45.0,random_forest|s45,8000,2000,0.3,0.3,2,1.3662254198433232,1.0224048959365435,3.2335465208325966,4.417753453007432,0.0159871014990223,1.0678672879672,0.9528892857142855,0.007,0.6278510999982245
synthetic,Synthetic baseline,False,m30,race,synthetic|race,random_forest,False,45.0,random_forest|s45,8000,2000,0.3,0.3,5,1.2183996536365582,1.3561127100608443,3.63882884117856,4.433547799734677,0.0239683014354066,1.4285714285714286,0.9528892857142855,0.007,0.6278510999982245
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,random_forest,False,45.0,random_forest|s45,8000,2000,0.3,0.3,4,2.215341433014589,1.455292341377743,2.086358710260295,4.621996894970512,0.0620860548544314,3.570020664441265,0.9528892857142855,0.007,0.6278510999982245
synthetic,Synthetic baseline,False,ev10,age_group,synthetic|age_group,random_forest,False,45.0,random_forest|s45,8000,2000,0.3,0.3,3,1.423509275164314,1.4378506013218484,1.722759936574549,2.452364748595356,0.0301236910306985,5.747293766330721,0.9528892857142855,0.007,0.6278510999982245
synthetic,Synthetic baseline,False,ev10,sex,synthetic|sex,random_forest,False,45.0,random_forest|s45,8000,2000,0.3,0.3,2,1.3662254198433232,1.0224048959365435,3.2335465208325966,4.417753453007432,0.0159871014990223,1.0678672879672,0.9528892857142855,0.007,0.6278510999982245
synthetic,Synthetic baseline,False,ev10,race,synthetic|race,random_forest,False,45.0,random_forest|s45,8000,2000,0.3,0.3,5,1.2183996536365582,1.3561127100608443,3.63882884117856,4.433547799734677,0.0239683014354066,1.4285714285714286,0.9528892857142855,0.007,0.6278510999982245
synthetic,Synthetic baseline,False,ev10,insurance,synthetic|insurance,random_forest,False,45.0,random_forest|s45,8000,2000,0.3,0.3,4,2.215341433014589,1.455292341377743,2.086358710260295,4.621996894970512,0.0620860548544314,3.570020664441265,0.9528892857142855,0.007,0.6278510999982245
synthetic,Synthetic baseline,False,m30,age_group,synthetic|age_group,random_forest,False,46.0,random_forest|s46,8000,2000,0.3,0.3,3,2.1445750797479093,1.442605788263956,1.7263203927647943,3.702223693984001,0.0621063863771527,5.002037964364737,0.9515678571428572,0.012,0.6651897000265308
synthetic,Synthetic baseline,False,m30,sex,synthetic|sex,random_forest,False,46.0,random_forest|s46,8000,2000,0.3,0.3,2,1.135837526708903,1.024231205641063,3.954211612409812,4.491341937923184,0.0009472136649286,1.1061875789232003,0.9515678571428572,0.012,0.6651897000265308
synthetic,Synthetic baseline,False,m30,race,synthetic|race,random_forest,False,46.0,random_forest|s46,8000,2000,0.3,0.3,5,1.4793037708834238,1.2797356529067887,3.548028125451845,5.248611385181359,0.014650613818026,1.064750957854406,0.9515678571428572,0.012,0.6651897000265308
synthetic,Synthetic baseline,False,m30,insurance,synthetic|insurance,random_forest,False,46.0,random_forest|s46,8000,2000,0.3,0.3,4,2.589994537843433,1.63738003131239,2.0637097113207457,5.344996880015179,0.0699285572078349,3.219316738937735,0.9515678571428572,0.012,0.6651897000265308
